,k_entry,k_exit,EMA_days_12,EMA_days_26,STD_rw,MXMN_rw,Sharpe,Daily_returns_ROVI,Position_ROVI
248,0.75,0.75,3.0,26.0,50.0,10.0,2.22379112714237,-0.0015649452269169695,0.0
249,0.99,0.75,3.0,26.0,20.0,10.0,3.044716632803616,0.0031347962382446415,0.0
250,0.8972247004508972,0.75,3.0,26.0,20.0,10.0,1.7892224600789575,-0.017187500000000022,-1.0
251,0.8706627416610717,0.75,3.0,26.0,20.0,10.0,1.576041341422308,0.019077901430842648,0.0
252,0.99,0.75,3.0,26.0,20.0,10.0,1.5113112070930326,-0.0015600624024960652,-1.0
253,0.75,0.75,3.0,26.0,21.0,10.0,1.1154970511155464,0.0015624999999999112,0.0
254,0.99,0.75,3.0,26.0,20.0,10.0,0.9586925059083686,-0.009360374414976724,0.0
255,0.99,0.75,3.0,26.0,20.0,10.0,0.10240507029955069,0.08661417322834652,-1.0
256,0.9249354457855224,0.75,3.0,26.0,20.0,10.0,-0.9145988335622823,-0.036231884057971064,0.0
257,0.99,0.75,3.0,26.0,20.0,10.0,0.22761731436443342,-0.007518796992481258,-1.0
258,0.99,0.75,3.0,26.0,20.0,10.0,-0.03472548723875398,0.0,0.0
259,0.99,0.75,3.0,26.0,20.0,10.0,0.5961161049019534,-0.037878787878787845,-1.0
260,0.9203712272644042,0.75,3.0,26.0,20.0,10.0,0.4986319215654197,-0.011023622047244053,-1.0
261,0.99,0.75,3.0,26.0,20.0,10.0,2.3735823621196963,-0.015923566878981,-1.0
262,0.75,0.75,3.0,26.0,50.0,10.0,2.5807761998680387,-0.029126213592232997,-1.0
263,0.75,0.75,3.0,26.0,50.0,10.0,0.4846534412142207,-0.0016666666666665941,-1.0
264,0.75,0.5,3.0,26.0,50.0,10.0,0.8030960647050779,-0.030050083472454192,-1.0
265,0.75,0.5,3.0,26.0,50.0,50.0,0.40550332251613463,-0.01376936316695343,0.0
266,0.75,0.75,3.0,26.0,20.0,10.0,6.777796488245522,0.03315881326352521,-1.0
267,0.75,0.5,3.0,26.0,50.0,50.0,0.7582847095675855,0.0,1.0
268,0.75,0.75,3.0,26.0,50.0,10.0,2.0081929080879495,-0.013513513513513487,-1.0
269,0.75,0.5,4.0,26.0,50.0,50.0,-0.07766553040863587,-0.008561643835616417,1.0
